instruction_id,source_metric_id,source_semantic_signature,target_sheet,target_cell,target_semantic_signature,expected_value_type,template_fingerprint_id,policy_version,match_status
wi:eaed7e8190f3309ae6a2,LEGACY::REMASEP_OD::M73,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION CORONA DEFINITIVA SOBRE IMPLANTE :: REHABILITACION MEDIANTE PROTESIS FIJA IMPLANTOASISTIDA (UNITARIA Y PLURAL) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 4 ANOS :: MUJERES,REMASEP_OD,L90,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: REHABILITACION MEDIANTE PROTESIS FIJA IMPLANTOASISTIDA (UNITARIA Y PLURAL) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 4 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:eb20a2ee9b8763fe21cb,LEGACY::REMASEP_01::G87,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: PSICO :: PSICOLOGO/A :: CONSULTA PSICOLOGICA :: POR EDAD (EN ANOS) :: 0 - 4 ANOS :: HOMBRES,REMASEP 01,F116,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: PSICOLOGO/A :: CONSULTA PSICOLOGICA :: POR EDAD (EN ANOS) :: 0 - 4 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:eb95803823f3f806a966,LEGACY::REMASEP_OD::I13,"REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: 5001005 - SELLANTES :: APLICACION DE SELLANTE EN PIEZA PERMANENTE, FOTOCURADO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 2 ANOS :: MUJERES",REMASEP_OD,H30,"REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: APLICACION DE SELLANTE EN PIEZA PERMANENTE, FOTOCURADO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 2 ANOS :: MUJERES",INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ebab74e99dd7b156673b,LEGACY::REMASEP_OD::AG66,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5009012 - PULIDO RADICULAR POR SESION O SEXTANTE :: PULIDO RADICULAR :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 45-59 ANOS :: MUJERES,REMASEP_OD,AF83,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: PULIDO RADICULAR :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 45-59 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ec6cfe37812e91f85d95,LEGACY::REMASEP_OD::AI54,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: CONTROLES ORTODONCIA :: ORTODONCIA PREVENTIVA E INTERCEPTIVA (OPI) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 60-64 ANOS :: MUJERES,REMASEP_OD,AH71,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: ORTODONCIA PREVENTIVA E INTERCEPTIVA (OPI) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 60-64 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ec93d97ae99622618453,LEGACY::REMASEP_01::AJ87,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: PSICO :: PSICOLOGO/A :: CONSULTA PSICOLOGICA :: POR EDAD (EN ANOS) :: 70 - 74 ANOS :: MUJERES,REMASEP 01,AI116,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: PSICOLOGO/A :: CONSULTA PSICOLOGICA :: POR EDAD (EN ANOS) :: 70 - 74 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ecaf2a7c5b80a51006e9,LEGACY::REMASEP_OD::M13,"REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: 5001005 - SELLANTES :: APLICACION DE SELLANTE EN PIEZA PERMANENTE, FOTOCURADO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 4 ANOS :: MUJERES",REMASEP_OD,L30,"REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: APLICACION DE SELLANTE EN PIEZA PERMANENTE, FOTOCURADO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 4 ANOS :: MUJERES",INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ecc11107c9331da577b0,LEGACY::REMASEP_OD::AF72,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: CEMENTACION PROTESIS FIJA SOBRE DIENTE :: REHABILITACION MEDIANTE PROTESIS FIJA UNITARIA O PLURAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 45-59 ANOS :: HOMBRES,REMASEP_OD,AE89,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: REHABILITACION MEDIANTE PROTESIS FIJA UNITARIA O PLURAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 45-59 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ed33b9a5c71564da795c,LEGACY::REMASEP_OD::AD71,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION PROTESIS PARCIAL METALICA SUP O INF :: REHABILITACION MEDIANTE PROTESIS REMOVIBLE METALICA PARCIAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 35-44 ANOS :: HOMBRES,REMASEP_OD,AC88,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: REHABILITACION MEDIANTE PROTESIS REMOVIBLE METALICA PARCIAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 35-44 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ed7bf55f66a29c5b6a00,LEGACY::REMASEP_OD::G48,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION APARATO REMOVIBLE :: INSTALACION APARATO REMOVIBLE ORTODONCICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: MENOS DE 1 ANO - 1 ANO :: MUJERES,REMASEP_OD,F65,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION APARATO REMOVIBLE ORTODONCICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: MENOS DE 1 ANO - 1 ANO :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ed8690d3e4cbf46312cf,LEGACY::REMASEP_OD::O90,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACIONES ORTOPEDIA :: INSTALACION DE DISPOSITIVO ORTOPEDICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 5 ANOS :: MUJERES,REMASEP_OD,N107,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION DE DISPOSITIVO ORTOPEDICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 5 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:eda739e08623c9cefba7,LEGACY::REMASEP_OD::I8,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.1. CONSULTAS Y ALTAS :: EVALUACION ODONTOLOGIA GENERAL :: PRIMERAS CONSULTAS (ANO) DE ODONTOLOGIA ESPECIALIDADES :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 2 ANOS :: MUJERES,REMASEP_OD,H17,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.1. CONSULTAS Y ALTAS :: PRIMERAS CONSULTAS (ANO) DE ODONTOLOGIA ESPECIALIDADES :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 2 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:edd0d2b42e7e439afac8,LEGACY::REMASEP_OD::H73,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION CORONA DEFINITIVA SOBRE IMPLANTE :: REHABILITACION MEDIANTE PROTESIS FIJA IMPLANTOASISTIDA (UNITARIA Y PLURAL) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 2 ANOS :: HOMBRES,REMASEP_OD,G90,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: REHABILITACION MEDIANTE PROTESIS FIJA IMPLANTOASISTIDA (UNITARIA Y PLURAL) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 2 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:edda324d60881891c27d,LEGACY::REMASEP_OD::T63,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5010023 - PULPECTOMIA / 5010003 - PULPOTOMIA :: PROCEDIMIENTO PULPAR EN ODONTOPEDIATRIA (PULPOTOMIA Y PULPECTOMIA) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 8-9 ANOS :: HOMBRES,REMASEP_OD,S80,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: PROCEDIMIENTO PULPAR EN ODONTOPEDIATRIA (PULPOTOMIA Y PULPECTOMIA) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 8-9 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:edfd7914efa7063d9eca,LEGACY::REMASEP_OD::K50,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION CONTENCION :: INSTALACION APARATO DE CONTENCION ORTODONCICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 3 ANOS :: MUJERES,REMASEP_OD,J67,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION APARATO DE CONTENCION ORTODONCICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 3 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ee0c667f64ccc795c49b,LEGACY::REMASEP_01::AE89,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: FONO :: FONOAUDIOLOGO/A :: CONSULTAS FONOAUDIOLOGO/A :: POR EDAD (EN ANOS) :: 60 - 64 ANOS :: HOMBRES,REMASEP 01,AD118,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: FONOAUDIOLOGO/A :: CONSULTAS FONOAUDIOLOGO/A :: POR EDAD (EN ANOS) :: 60 - 64 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ee0dd1f74ae9b201b47d,LEGACY::REMASEP_OD::AC89,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5009002 - DESGASTE SELECTIVO :: DESGASTE SELECTIVO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 25-34 ANOS :: MUJERES,REMASEP_OD,AB106,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: DESGASTE SELECTIVO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 25-34 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ee268633090469c1ea4b,LEGACY::REMASEP_OD::AC40,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: EVALUACION ODON ESP :: EXAMEN Y DIAGNOSTICO DE ESPECIALIDAD :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 25-34 ANOS :: MUJERES,REMASEP_OD,AB57,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: EXAMEN Y DIAGNOSTICO DE ESPECIALIDAD :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 25-34 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ee32fadcd35bc8bda167,LEGACY::REMASEP_OD::K14,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: 50010112 - INSTRUCCION DE HIGIENE ORAL :: INSTRUCCION Y CONTROL DE HIGIENE ORAL EN NINOS Y ADULTOS :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 3 ANOS :: MUJERES,REMASEP_OD,J31,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: INSTRUCCION Y CONTROL DE HIGIENE ORAL EN NINOS Y ADULTOS :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 3 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ee46524872dc306d755f,LEGACY::REMASEP_OD::T51,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5004018 - RETIRO APARATO FIJO-LIMPIEZA-IMPRESION :: RETIRO APARATOLOGIA DE ORTODONCIA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 8-9 ANOS :: HOMBRES,REMASEP_OD,S68,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: RETIRO APARATOLOGIA DE ORTODONCIA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 8-9 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:eeb1a543d76c3937c993,LEGACY::REMASEP_OD::V16,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: 5010011 - PROFILAXIS :: HIGIENE Y PROFILAXIS EN NINOS Y ADULTOS :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 10-14 ANOS :: HOMBRES,REMASEP_OD,U33,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: HIGIENE Y PROFILAXIS EN NINOS Y ADULTOS :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 10-14 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:eee43d00d519ec4305ab,LEGACY::REMASEP_OD::H40,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: EVALUACION ODON ESP :: EXAMEN Y DIAGNOSTICO DE ESPECIALIDAD :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 2 ANOS :: HOMBRES,REMASEP_OD,G57,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: EXAMEN Y DIAGNOSTICO DE ESPECIALIDAD :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 2 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:eeedbb596326857351f0,LEGACY::REMASEP_OD::K13,"REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: 5001005 - SELLANTES :: APLICACION DE SELLANTE EN PIEZA PERMANENTE, FOTOCURADO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 3 ANOS :: MUJERES",REMASEP_OD,J30,"REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: APLICACION DE SELLANTE EN PIEZA PERMANENTE, FOTOCURADO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 3 ANOS :: MUJERES",INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ef40916fdabeaa87d5b7,LEGACY::REMASEP_OD::F53,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: CONTROLES ORTOPED. PREQ :: ORTOPEDIA PRE-QUIRURGICA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: MENOS DE 1 ANO - 1 ANO :: HOMBRES,REMASEP_OD,E70,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: ORTOPEDIA PRE-QUIRURGICA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: MENOS DE 1 ANO - 1 ANO :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ef5852ebf72a27e3d0b4,LEGACY::REMASEP_OD::W40,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: EVALUACION ODON ESP :: EXAMEN Y DIAGNOSTICO DE ESPECIALIDAD :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 10-14 ANOS :: MUJERES,REMASEP_OD,V57,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: EXAMEN Y DIAGNOSTICO DE ESPECIALIDAD :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 10-14 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:ef6c4b12d00760ab3807,LEGACY::REMASEP_OD::P52,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5004020 - CONTROL ORTODONCIA QUIRURGICO :: ORTODONCIA PRE-QUIRURGICA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 6 ANOS :: HOMBRES,REMASEP_OD,O69,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: ORTODONCIA PRE-QUIRURGICA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 6 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:efed89e92a9670f95e45,LEGACY::REMASEP_OD::L65,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: DESTARTRAJE :: DESTARTRAJE SUB GINGIVAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 4 ANOS :: HOMBRES,REMASEP_OD,K82,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: DESTARTRAJE SUB GINGIVAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 4 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:f03e723dedd19ed53b54,LEGACY::REMASEP_OD::X53,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: CONTROLES ORTOPED. PREQ :: ORTOPEDIA PRE-QUIRURGICA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 15-19 ANOS :: HOMBRES,REMASEP_OD,W70,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: ORTOPEDIA PRE-QUIRURGICA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 15-19 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:f090d0994c1aed95ab46,LEGACY::B2_ANEXO::D11,B2 ANEXO :: A.- ATENCION PSICOLOGO :: 0902001 :: CONSULTA PSICOLOGO CLINICO (SESIONES 45'),B2 ANEXO,C953,B2 ANEXO :: A.- ATENCION PSICOLOGO :: 0902001 :: CONSULTA PSICOLOGO CLINICO (SESIONES 45') :: II.- PSICOLOGIA CLINICA,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:f1795966784ed3e3af1b,LEGACY::REMASEP_01::N84,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: ENFERMER :: ENFERMERA/O :: ATENCION AL PACIENTE :: POR EDAD (EN ANOS) :: 15 - 19 ANOS :: MUJERES,REMASEP 01,M113,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: ENFERMERA/O :: ATENCION AL PACIENTE :: POR EDAD (EN ANOS) :: 15 - 19 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:f1d7e2e6e63a3ba7ea43,LEGACY::REMASEP_OD::K73,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION CORONA DEFINITIVA SOBRE IMPLANTE :: REHABILITACION MEDIANTE PROTESIS FIJA IMPLANTOASISTIDA (UNITARIA Y PLURAL) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 3 ANOS :: MUJERES,REMASEP_OD,J90,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: REHABILITACION MEDIANTE PROTESIS FIJA IMPLANTOASISTIDA (UNITARIA Y PLURAL) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 3 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:f1fdc310e3a4b8a9d6e7,LEGACY::REMASEP_OD::M65,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: DESTARTRAJE :: DESTARTRAJE SUB GINGIVAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 4 ANOS :: MUJERES,REMASEP_OD,L82,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: DESTARTRAJE SUB GINGIVAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 4 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:f20d1dbe9f7f1c89ebd4,LEGACY::REMASEP_OD::AC46,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5010009 - VIDRIO IONOMERO :: OBTURACION DIRECTA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 25-34 ANOS :: MUJERES,REMASEP_OD,AB63,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: OBTURACION DIRECTA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 25-34 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:f215812af7e0364999a1,LEGACY::REMASEP_OD::AF62,"REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: COMPOSITE :: PROCEDIMIENTO RESTAURADOR EN ODONTOPEDIATRIA (TODOS LOS TIPOS: RESINA, TEMPORALES Y AMALGAMAS) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 45-59 ANOS :: HOMBRES",REMASEP_OD,AE79,"REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: PROCEDIMIENTO RESTAURADOR EN ODONTOPEDIATRIA (TODOS LOS TIPOS: RESINA, TEMPORALES Y AMALGAMAS) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 45-59 ANOS :: HOMBRES",INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:f2850eae7eee62bd4e96,LEGACY::REMASEP_01::AI86,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: NUTRICIONISTA :: NUTRICIONISTA :: CONSULTA NUTRICIONAL :: POR EDAD (EN ANOS) :: 70 - 74 ANOS :: HOMBRES,REMASEP 01,AH115,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: NUTRICIONISTA :: CONSULTA NUTRICIONAL :: POR EDAD (EN ANOS) :: 70 - 74 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
